timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 15:50:40.333, [Not Supported], 12 %, 5 %
2018/11/16 15:50:41.334, [Not Supported], 10 %, 4 %
2018/11/16 15:50:42.334, [Not Supported], 9 %, 4 %
2018/11/16 15:50:43.335, [Not Supported], 13 %, 5 %
2018/11/16 15:50:44.336, [Not Supported], 9 %, 4 %
2018/11/16 15:50:45.337, [Not Supported], 9 %, 4 %
2018/11/16 15:50:46.337, [Not Supported], 12 %, 5 %
2018/11/16 15:50:47.338, [Not Supported], 9 %, 4 %
2018/11/16 15:50:48.339, [Not Supported], 9 %, 7 %
2018/11/16 15:50:49.340, [Not Supported], 25 %, 16 %
2018/11/16 15:50:50.341, [Not Supported], 20 %, 13 %
2018/11/16 15:50:51.342, [Not Supported], 37 %, 25 %
2018/11/16 15:50:52.343, [Not Supported], 43 %, 29 %
2018/11/16 15:50:53.344, [Not Supported], 39 %, 26 %
2018/11/16 15:50:54.345, [Not Supported], 43 %, 29 %
2018/11/16 15:50:55.346, [Not Supported], 39 %, 26 %
2018/11/16 15:50:56.347, [Not Supported], 39 %, 26 %
2018/11/16 15:50:57.348, [Not Supported], 43 %, 28 %
2018/11/16 15:50:58.349, [Not Supported], 43 %, 28 %
2018/11/16 15:50:59.349, [Not Supported], 37 %, 24 %
2018/11/16 15:51:00.350, [Not Supported], 51 %, 35 %
2018/11/16 15:51:01.352, [Not Supported], 41 %, 28 %
2018/11/16 15:51:02.353, [Not Supported], 38 %, 26 %
2018/11/16 15:51:03.353, [Not Supported], 42 %, 28 %
2018/11/16 15:51:04.354, [Not Supported], 44 %, 29 %
2018/11/16 15:51:05.355, [Not Supported], 42 %, 26 %
2018/11/16 15:51:06.356, [Not Supported], 41 %, 26 %
2018/11/16 15:51:07.357, [Not Supported], 46 %, 29 %
2018/11/16 15:51:08.358, [Not Supported], 44 %, 28 %
2018/11/16 15:51:09.359, [Not Supported], 43 %, 27 %
2018/11/16 15:51:10.360, [Not Supported], 41 %, 26 %
2018/11/16 15:51:11.361, [Not Supported], 46 %, 30 %
2018/11/16 15:51:12.362, [Not Supported], 47 %, 32 %
2018/11/16 15:51:13.363, [Not Supported], 38 %, 24 %
2018/11/16 15:51:14.363, [Not Supported], 38 %, 24 %
2018/11/16 15:51:15.364, [Not Supported], 43 %, 28 %
2018/11/16 15:51:16.365, [Not Supported], 43 %, 27 %
2018/11/16 15:51:17.366, [Not Supported], 41 %, 26 %
2018/11/16 15:51:18.367, [Not Supported], 44 %, 28 %
2018/11/16 15:51:19.368, [Not Supported], 41 %, 26 %
2018/11/16 15:51:20.369, [Not Supported], 40 %, 25 %
2018/11/16 15:51:21.370, [Not Supported], 47 %, 26 %
2018/11/16 15:51:22.371, [Not Supported], 39 %, 24 %
2018/11/16 15:51:23.372, [Not Supported], 41 %, 26 %
2018/11/16 15:51:24.373, [Not Supported], 49 %, 33 %
2018/11/16 15:51:25.374, [Not Supported], 39 %, 25 %
2018/11/16 15:51:26.375, [Not Supported], 39 %, 25 %
2018/11/16 15:51:27.376, [Not Supported], 51 %, 29 %
2018/11/16 15:51:28.377, [Not Supported], 42 %, 26 %
2018/11/16 15:51:29.378, [Not Supported], 46 %, 29 %
2018/11/16 15:51:30.379, [Not Supported], 57 %, 33 %
2018/11/16 15:51:31.380, [Not Supported], 40 %, 25 %
2018/11/16 15:51:32.381, [Not Supported], 40 %, 25 %
2018/11/16 15:51:33.382, [Not Supported], 46 %, 29 %
2018/11/16 15:51:34.383, [Not Supported], 39 %, 25 %
2018/11/16 15:51:35.384, [Not Supported], 42 %, 26 %
2018/11/16 15:51:36.385, [Not Supported], 43 %, 24 %
2018/11/16 15:51:37.385, [Not Supported], 43 %, 27 %
2018/11/16 15:51:38.386, [Not Supported], 41 %, 26 %
2018/11/16 15:51:39.387, [Not Supported], 56 %, 34 %
2018/11/16 15:51:40.388, [Not Supported], 41 %, 26 %
2018/11/16 15:51:41.389, [Not Supported], 46 %, 29 %
2018/11/16 15:51:42.390, [Not Supported], 46 %, 29 %
2018/11/16 15:51:43.391, [Not Supported], 37 %, 23 %
2018/11/16 15:51:44.392, [Not Supported], 44 %, 28 %
2018/11/16 15:51:45.393, [Not Supported], 40 %, 25 %
2018/11/16 15:51:46.394, [Not Supported], 45 %, 29 %
2018/11/16 15:51:47.395, [Not Supported], 40 %, 26 %
2018/11/16 15:51:48.396, [Not Supported], 39 %, 25 %
2018/11/16 15:51:49.397, [Not Supported], 34 %, 21 %
2018/11/16 15:51:50.398, [Not Supported], 44 %, 29 %
2018/11/16 15:51:51.399, [Not Supported], 47 %, 30 %
2018/11/16 15:51:52.400, [Not Supported], 41 %, 26 %
2018/11/16 15:51:53.401, [Not Supported], 40 %, 26 %
2018/11/16 15:51:54.402, [Not Supported], 40 %, 26 %
2018/11/16 15:51:55.403, [Not Supported], 38 %, 24 %
2018/11/16 15:51:56.404, [Not Supported], 36 %, 23 %
2018/11/16 15:51:57.405, [Not Supported], 43 %, 27 %
2018/11/16 15:51:58.407, [Not Supported], 40 %, 25 %
2018/11/16 15:51:59.407, [Not Supported], 36 %, 23 %
2018/11/16 15:52:00.408, [Not Supported], 44 %, 28 %
2018/11/16 15:52:01.409, [Not Supported], 45 %, 28 %
2018/11/16 15:52:02.410, [Not Supported], 39 %, 25 %
2018/11/16 15:52:03.411, [Not Supported], 42 %, 27 %
2018/11/16 15:52:04.412, [Not Supported], 45 %, 29 %
2018/11/16 15:52:05.413, [Not Supported], 42 %, 26 %
2018/11/16 15:52:06.414, [Not Supported], 41 %, 26 %
2018/11/16 15:52:07.415, [Not Supported], 44 %, 29 %
2018/11/16 15:52:08.416, [Not Supported], 41 %, 26 %
2018/11/16 15:52:09.417, [Not Supported], 38 %, 24 %
2018/11/16 15:52:10.418, [Not Supported], 43 %, 26 %
2018/11/16 15:52:11.419, [Not Supported], 50 %, 29 %
2018/11/16 15:52:12.420, [Not Supported], 45 %, 28 %
2018/11/16 15:52:13.421, [Not Supported], 46 %, 29 %
2018/11/16 15:52:14.422, [Not Supported], 43 %, 28 %
2018/11/16 15:52:15.423, [Not Supported], 41 %, 26 %
2018/11/16 15:52:16.423, [Not Supported], 39 %, 25 %
2018/11/16 15:52:17.424, [Not Supported], 53 %, 32 %
2018/11/16 15:52:18.426, [Not Supported], 39 %, 24 %
2018/11/16 15:52:19.426, [Not Supported], 35 %, 22 %
2018/11/16 15:52:20.427, [Not Supported], 50 %, 29 %
2018/11/16 15:52:21.428, [Not Supported], 45 %, 28 %
2018/11/16 15:52:22.429, [Not Supported], 41 %, 26 %
2018/11/16 15:52:23.430, [Not Supported], 44 %, 28 %
2018/11/16 15:52:24.430, [Not Supported], 43 %, 27 %
2018/11/16 15:52:25.432, [Not Supported], 38 %, 24 %
2018/11/16 15:52:26.433, [Not Supported], 45 %, 25 %
2018/11/16 15:52:27.434, [Not Supported], 38 %, 24 %
2018/11/16 15:52:28.435, [Not Supported], 44 %, 29 %
2018/11/16 15:52:29.436, [Not Supported], 41 %, 26 %
2018/11/16 15:52:30.437, [Not Supported], 38 %, 24 %
2018/11/16 15:52:31.438, [Not Supported], 41 %, 26 %
2018/11/16 15:52:32.439, [Not Supported], 41 %, 26 %
2018/11/16 15:52:33.440, [Not Supported], 40 %, 25 %
2018/11/16 15:52:34.441, [Not Supported], 43 %, 27 %
2018/11/16 15:52:35.441, [Not Supported], 42 %, 27 %
2018/11/16 15:52:36.442, [Not Supported], 47 %, 30 %
2018/11/16 15:52:37.443, [Not Supported], 44 %, 28 %
2018/11/16 15:52:38.444, [Not Supported], 46 %, 28 %
2018/11/16 15:52:39.446, [Not Supported], 41 %, 25 %
2018/11/16 15:52:40.446, [Not Supported], 43 %, 28 %
2018/11/16 15:52:41.447, [Not Supported], 46 %, 29 %
2018/11/16 15:52:42.449, [Not Supported], 38 %, 24 %
2018/11/16 15:52:43.450, [Not Supported], 44 %, 28 %
2018/11/16 15:52:44.450, [Not Supported], 41 %, 26 %
2018/11/16 15:52:45.452, [Not Supported], 41 %, 26 %
2018/11/16 15:52:46.452, [Not Supported], 41 %, 25 %
2018/11/16 15:52:47.453, [Not Supported], 39 %, 24 %
2018/11/16 15:52:48.454, [Not Supported], 42 %, 26 %
2018/11/16 15:52:49.454, [Not Supported], 41 %, 26 %
2018/11/16 15:52:50.455, [Not Supported], 41 %, 26 %
2018/11/16 15:52:51.456, [Not Supported], 40 %, 25 %
2018/11/16 15:52:52.457, [Not Supported], 45 %, 28 %
2018/11/16 15:52:53.458, [Not Supported], 42 %, 26 %
2018/11/16 15:52:54.459, [Not Supported], 45 %, 28 %
2018/11/16 15:52:55.461, [Not Supported], 42 %, 27 %
2018/11/16 15:52:56.461, [Not Supported], 42 %, 27 %
2018/11/16 15:52:57.462, [Not Supported], 43 %, 27 %
2018/11/16 15:52:58.463, [Not Supported], 55 %, 31 %
2018/11/16 15:52:59.463, [Not Supported], 40 %, 25 %
2018/11/16 15:53:00.464, [Not Supported], 41 %, 26 %
2018/11/16 15:53:01.465, [Not Supported], 48 %, 29 %
2018/11/16 15:53:02.466, [Not Supported], 39 %, 25 %
2018/11/16 15:53:03.466, [Not Supported], 43 %, 27 %
2018/11/16 15:53:04.467, [Not Supported], 48 %, 28 %
2018/11/16 15:53:05.468, [Not Supported], 43 %, 27 %
2018/11/16 15:53:06.470, [Not Supported], 36 %, 23 %
2018/11/16 15:53:07.471, [Not Supported], 51 %, 31 %
2018/11/16 15:53:08.472, [Not Supported], 40 %, 25 %
2018/11/16 15:53:09.473, [Not Supported], 43 %, 25 %
2018/11/16 15:53:10.473, [Not Supported], 46 %, 26 %
2018/11/16 15:53:11.474, [Not Supported], 42 %, 26 %
2018/11/16 15:53:12.475, [Not Supported], 45 %, 28 %
2018/11/16 15:53:13.476, [Not Supported], 36 %, 22 %
2018/11/16 15:53:14.477, [Not Supported], 41 %, 26 %
2018/11/16 15:53:15.478, [Not Supported], 47 %, 29 %
2018/11/16 15:53:16.479, [Not Supported], 56 %, 31 %
2018/11/16 15:53:17.480, [Not Supported], 47 %, 29 %
2018/11/16 15:53:18.480, [Not Supported], 42 %, 26 %
2018/11/16 15:53:19.482, [Not Supported], 35 %, 21 %
2018/11/16 15:53:20.482, [Not Supported], 41 %, 26 %
2018/11/16 15:53:21.483, [Not Supported], 45 %, 28 %
2018/11/16 15:53:22.484, [Not Supported], 44 %, 27 %
2018/11/16 15:53:23.485, [Not Supported], 43 %, 27 %
2018/11/16 15:53:24.486, [Not Supported], 43 %, 27 %
2018/11/16 15:53:25.486, [Not Supported], 45 %, 29 %
2018/11/16 15:53:26.488, [Not Supported], 46 %, 28 %
2018/11/16 15:53:27.488, [Not Supported], 36 %, 21 %
2018/11/16 15:53:28.489, [Not Supported], 48 %, 29 %
2018/11/16 15:53:29.490, [Not Supported], 42 %, 26 %
2018/11/16 15:53:30.491, [Not Supported], 43 %, 27 %
2018/11/16 15:53:31.492, [Not Supported], 44 %, 28 %
2018/11/16 15:53:32.493, [Not Supported], 39 %, 24 %
2018/11/16 15:53:33.494, [Not Supported], 40 %, 26 %
2018/11/16 15:53:34.495, [Not Supported], 43 %, 27 %
2018/11/16 15:53:35.495, [Not Supported], 43 %, 28 %
2018/11/16 15:53:36.497, [Not Supported], 40 %, 25 %
2018/11/16 15:53:37.498, [Not Supported], 46 %, 29 %
2018/11/16 15:53:38.498, [Not Supported], 46 %, 28 %
2018/11/16 15:53:39.499, [Not Supported], 52 %, 34 %
2018/11/16 15:53:40.500, [Not Supported], 46 %, 29 %
2018/11/16 15:53:41.501, [Not Supported], 43 %, 27 %
2018/11/16 15:53:42.502, [Not Supported], 45 %, 29 %
2018/11/16 15:53:43.503, [Not Supported], 45 %, 28 %
2018/11/16 15:53:44.504, [Not Supported], 47 %, 29 %
2018/11/16 15:53:45.505, [Not Supported], 43 %, 23 %
2018/11/16 15:53:46.506, [Not Supported], 38 %, 23 %
2018/11/16 15:53:47.506, [Not Supported], 47 %, 29 %
2018/11/16 15:53:48.507, [Not Supported], 52 %, 29 %
2018/11/16 15:53:49.507, [Not Supported], 42 %, 26 %
2018/11/16 15:53:50.508, [Not Supported], 43 %, 26 %
2018/11/16 15:53:51.510, [Not Supported], 53 %, 32 %
2018/11/16 15:53:52.510, [Not Supported], 44 %, 28 %
2018/11/16 15:53:53.511, [Not Supported], 43 %, 27 %
2018/11/16 15:53:54.513, [Not Supported], 50 %, 27 %
2018/11/16 15:53:55.513, [Not Supported], 42 %, 26 %
2018/11/16 15:53:56.514, [Not Supported], 42 %, 26 %
2018/11/16 15:53:57.514, [Not Supported], 56 %, 33 %
2018/11/16 15:53:58.515, [Not Supported], 36 %, 23 %
2018/11/16 15:53:59.516, [Not Supported], 39 %, 26 %
2018/11/16 15:54:00.517, [Not Supported], 43 %, 28 %
2018/11/16 15:54:01.518, [Not Supported], 35 %, 21 %
2018/11/16 15:54:02.518, [Not Supported], 46 %, 29 %
2018/11/16 15:54:03.519, [Not Supported], 41 %, 26 %
2018/11/16 15:54:04.520, [Not Supported], 45 %, 28 %
2018/11/16 15:54:05.521, [Not Supported], 47 %, 29 %
2018/11/16 15:54:06.522, [Not Supported], 39 %, 23 %
2018/11/16 15:54:07.523, [Not Supported], 39 %, 24 %
2018/11/16 15:54:08.524, [Not Supported], 48 %, 30 %
2018/11/16 15:54:09.525, [Not Supported], 44 %, 27 %
2018/11/16 15:54:10.525, [Not Supported], 45 %, 29 %
2018/11/16 15:54:11.526, [Not Supported], 44 %, 28 %
2018/11/16 15:54:12.528, [Not Supported], 40 %, 26 %
2018/11/16 15:54:13.529, [Not Supported], 45 %, 28 %
2018/11/16 15:54:14.529, [Not Supported], 37 %, 24 %
2018/11/16 15:54:15.530, [Not Supported], 45 %, 28 %
2018/11/16 15:54:16.531, [Not Supported], 41 %, 26 %
2018/11/16 15:54:17.532, [Not Supported], 38 %, 24 %
2018/11/16 15:54:18.533, [Not Supported], 40 %, 25 %
2018/11/16 15:54:19.534, [Not Supported], 42 %, 26 %
2018/11/16 15:54:20.535, [Not Supported], 47 %, 31 %
2018/11/16 15:54:21.536, [Not Supported], 42 %, 26 %
2018/11/16 15:54:22.538, [Not Supported], 42 %, 26 %
2018/11/16 15:54:23.539, [Not Supported], 41 %, 26 %
2018/11/16 15:54:24.539, [Not Supported], 47 %, 29 %
2018/11/16 15:54:25.540, [Not Supported], 39 %, 24 %
2018/11/16 15:54:26.541, [Not Supported], 39 %, 24 %
2018/11/16 15:54:27.542, [Not Supported], 38 %, 24 %
2018/11/16 15:54:28.542, [Not Supported], 42 %, 26 %
2018/11/16 15:54:29.543, [Not Supported], 51 %, 29 %
2018/11/16 15:54:30.544, [Not Supported], 45 %, 28 %
2018/11/16 15:54:31.545, [Not Supported], 44 %, 27 %
2018/11/16 15:54:32.546, [Not Supported], 42 %, 27 %
2018/11/16 15:54:33.547, [Not Supported], 42 %, 26 %
2018/11/16 15:54:34.547, [Not Supported], 47 %, 30 %
2018/11/16 15:54:35.548, [Not Supported], 50 %, 28 %
2018/11/16 15:54:36.549, [Not Supported], 45 %, 29 %
2018/11/16 15:54:37.550, [Not Supported], 45 %, 28 %
2018/11/16 15:54:38.551, [Not Supported], 54 %, 31 %
2018/11/16 15:54:39.552, [Not Supported], 42 %, 26 %
2018/11/16 15:54:40.553, [Not Supported], 42 %, 26 %
2018/11/16 15:54:41.553, [Not Supported], 41 %, 25 %
2018/11/16 15:54:42.555, [Not Supported], 42 %, 26 %
2018/11/16 15:54:43.556, [Not Supported], 47 %, 29 %
2018/11/16 15:54:44.557, [Not Supported], 45 %, 24 %
2018/11/16 15:54:45.557, [Not Supported], 42 %, 26 %
2018/11/16 15:54:46.558, [Not Supported], 42 %, 26 %
2018/11/16 15:54:47.559, [Not Supported], 42 %, 26 %
2018/11/16 15:54:48.560, [Not Supported], 46 %, 29 %
2018/11/16 15:54:49.561, [Not Supported], 43 %, 26 %
2018/11/16 15:54:50.562, [Not Supported], 43 %, 26 %
2018/11/16 15:54:51.563, [Not Supported], 39 %, 24 %
2018/11/16 15:54:52.564, [Not Supported], 39 %, 24 %
2018/11/16 15:54:53.565, [Not Supported], 57 %, 36 %
2018/11/16 15:54:54.566, [Not Supported], 42 %, 26 %
2018/11/16 15:54:55.567, [Not Supported], 39 %, 24 %
2018/11/16 15:54:56.568, [Not Supported], 47 %, 30 %
2018/11/16 15:54:57.569, [Not Supported], 44 %, 26 %
2018/11/16 15:54:58.570, [Not Supported], 36 %, 23 %
2018/11/16 15:54:59.571, [Not Supported], 43 %, 27 %
2018/11/16 15:55:00.572, [Not Supported], 44 %, 28 %
2018/11/16 15:55:01.573, [Not Supported], 40 %, 25 %
2018/11/16 15:55:02.574, [Not Supported], 37 %, 24 %
2018/11/16 15:55:03.575, [Not Supported], 46 %, 28 %
2018/11/16 15:55:04.576, [Not Supported], 42 %, 26 %
2018/11/16 15:55:05.577, [Not Supported], 43 %, 27 %
2018/11/16 15:55:06.577, [Not Supported], 42 %, 26 %
2018/11/16 15:55:07.578, [Not Supported], 40 %, 24 %
2018/11/16 15:55:08.579, [Not Supported], 45 %, 27 %
2018/11/16 15:55:09.580, [Not Supported], 47 %, 29 %
2018/11/16 15:55:10.581, [Not Supported], 50 %, 33 %
2018/11/16 15:55:11.582, [Not Supported], 44 %, 27 %
2018/11/16 15:55:12.583, [Not Supported], 42 %, 26 %
2018/11/16 15:55:13.584, [Not Supported], 44 %, 27 %
2018/11/16 15:55:14.584, [Not Supported], 39 %, 24 %
2018/11/16 15:55:15.586, [Not Supported], 40 %, 25 %
2018/11/16 15:55:16.587, [Not Supported], 49 %, 31 %
2018/11/16 15:55:17.587, [Not Supported], 42 %, 26 %
2018/11/16 15:55:18.588, [Not Supported], 41 %, 26 %
2018/11/16 15:55:19.589, [Not Supported], 58 %, 34 %
2018/11/16 15:55:20.590, [Not Supported], 45 %, 28 %
2018/11/16 15:55:21.591, [Not Supported], 46 %, 29 %
2018/11/16 15:55:22.592, [Not Supported], 52 %, 28 %
2018/11/16 15:55:23.593, [Not Supported], 44 %, 27 %
2018/11/16 15:55:24.594, [Not Supported], 42 %, 26 %
2018/11/16 15:55:25.595, [Not Supported], 55 %, 31 %
2018/11/16 15:55:26.595, [Not Supported], 39 %, 24 %
2018/11/16 15:55:27.596, [Not Supported], 46 %, 28 %
2018/11/16 15:55:28.598, [Not Supported], 54 %, 32 %
2018/11/16 15:55:29.598, [Not Supported], 40 %, 24 %
2018/11/16 15:55:30.599, [Not Supported], 35 %, 21 %
2018/11/16 15:55:31.600, [Not Supported], 42 %, 26 %
2018/11/16 15:55:32.601, [Not Supported], 40 %, 25 %
2018/11/16 15:55:33.602, [Not Supported], 42 %, 26 %
2018/11/16 15:55:34.603, [Not Supported], 43 %, 25 %
2018/11/16 15:55:35.604, [Not Supported], 42 %, 26 %
2018/11/16 15:55:36.605, [Not Supported], 46 %, 30 %
2018/11/16 15:55:37.606, [Not Supported], 47 %, 30 %
2018/11/16 15:55:38.606, [Not Supported], 40 %, 24 %
2018/11/16 15:55:39.607, [Not Supported], 59 %, 39 %
2018/11/16 15:55:40.608, [Not Supported], 54 %, 30 %
2018/11/16 15:55:41.608, [Not Supported], 77 %, 20 %
2018/11/16 15:55:42.609, [Not Supported], 16 %, 6 %
2018/11/16 15:55:43.610, [Not Supported], 12 %, 4 %
2018/11/16 15:55:44.610, [Not Supported], 25 %, 16 %
2018/11/16 15:55:45.611, [Not Supported], 23 %, 15 %
2018/11/16 15:55:46.612, [Not Supported], 21 %, 14 %
2018/11/16 15:55:47.613, [Not Supported], 40 %, 27 %
2018/11/16 15:55:48.614, [Not Supported], 56 %, 37 %
2018/11/16 15:55:49.614, [Not Supported], 45 %, 29 %
2018/11/16 15:55:50.615, [Not Supported], 41 %, 28 %
2018/11/16 15:55:51.616, [Not Supported], 43 %, 32 %
2018/11/16 15:55:52.617, [Not Supported], 43 %, 29 %
2018/11/16 15:55:53.617, [Not Supported], 46 %, 33 %
2018/11/16 15:55:54.618, [Not Supported], 42 %, 29 %
2018/11/16 15:55:55.619, [Not Supported], 42 %, 30 %
2018/11/16 15:55:56.620, [Not Supported], 41 %, 28 %
2018/11/16 15:55:57.622, [Not Supported], 38 %, 25 %
2018/11/16 15:55:58.623, [Not Supported], 43 %, 28 %
2018/11/16 15:55:59.624, [Not Supported], 41 %, 27 %
2018/11/16 15:56:00.625, [Not Supported], 49 %, 30 %
2018/11/16 15:56:01.626, [Not Supported], 45 %, 31 %
2018/11/16 15:56:02.627, [Not Supported], 48 %, 13 %
2018/11/16 15:56:03.627, [Not Supported], 10 %, 5 %
2018/11/16 15:56:04.628, [Not Supported], 10 %, 5 %
2018/11/16 15:56:05.628, [Not Supported], 10 %, 4 %
2018/11/16 15:56:06.629, [Not Supported], 12 %, 4 %
2018/11/16 15:56:07.630, [Not Supported], 11 %, 5 %
2018/11/16 15:56:08.630, [Not Supported], 11 %, 5 %
2018/11/16 15:56:09.631, [Not Supported], 13 %, 5 %
2018/11/16 15:56:10.631, [Not Supported], 12 %, 5 %
2018/11/16 15:56:11.632, [Not Supported], 10 %, 4 %
2018/11/16 15:56:12.632, [Not Supported], 14 %, 5 %
2018/11/16 15:56:13.633, [Not Supported], 10 %, 4 %
2018/11/16 15:56:14.634, [Not Supported], 20 %, 6 %
2018/11/16 15:56:15.634, [Not Supported], 13 %, 5 %
2018/11/16 15:56:16.635, [Not Supported], 11 %, 5 %
2018/11/16 15:56:17.636, [Not Supported], 10 %, 4 %
2018/11/16 15:56:18.636, [Not Supported], 11 %, 5 %
2018/11/16 15:56:19.637, [Not Supported], 12 %, 5 %
2018/11/16 15:56:20.638, [Not Supported], 9 %, 4 %
2018/11/16 15:56:21.638, [Not Supported], 10 %, 4 %
2018/11/16 15:56:22.639, [Not Supported], 11 %, 5 %
2018/11/16 15:56:23.639, [Not Supported], 10 %, 4 %
2018/11/16 15:56:24.640, [Not Supported], 10 %, 4 %
2018/11/16 15:56:25.641, [Not Supported], 11 %, 5 %
2018/11/16 15:56:26.641, [Not Supported], 10 %, 4 %
2018/11/16 15:56:27.642, [Not Supported], 10 %, 4 %
2018/11/16 15:56:28.643, [Not Supported], 10 %, 4 %
2018/11/16 15:56:29.643, [Not Supported], 10 %, 4 %
2018/11/16 15:56:30.644, [Not Supported], 10 %, 5 %
2018/11/16 15:56:31.644, [Not Supported], 15 %, 6 %
2018/11/16 15:56:32.645, [Not Supported], 10 %, 4 %
2018/11/16 15:56:33.646, [Not Supported], 10 %, 4 %
2018/11/16 15:56:34.646, [Not Supported], 10 %, 4 %
2018/11/16 15:56:35.647, [Not Supported], 14 %, 6 %
2018/11/16 15:56:36.648, [Not Supported], 9 %, 4 %
2018/11/16 15:56:37.648, [Not Supported], 14 %, 7 %
2018/11/16 15:56:38.649, [Not Supported], 17 %, 7 %
2018/11/16 15:56:39.649, [Not Supported], 11 %, 4 %
2018/11/16 15:56:40.650, [Not Supported], 10 %, 4 %
2018/11/16 15:56:41.651, [Not Supported], 12 %, 5 %
2018/11/16 15:56:42.651, [Not Supported], 11 %, 4 %
2018/11/16 15:56:43.652, [Not Supported], 15 %, 6 %
2018/11/16 15:56:44.653, [Not Supported], 11 %, 5 %
2018/11/16 15:56:45.653, [Not Supported], 9 %, 4 %
2018/11/16 15:56:46.654, [Not Supported], 20 %, 12 %
2018/11/16 15:56:47.655, [Not Supported], 40 %, 22 %
2018/11/16 15:56:48.656, [Not Supported], 27 %, 15 %
2018/11/16 15:56:49.657, [Not Supported], 62 %, 42 %
2018/11/16 15:56:50.658, [Not Supported], 32 %, 17 %
2018/11/16 15:56:51.659, [Not Supported], 22 %, 14 %
2018/11/16 15:56:52.660, [Not Supported], 20 %, 13 %
2018/11/16 15:56:53.661, [Not Supported], 26 %, 15 %
2018/11/16 15:56:54.662, [Not Supported], 26 %, 15 %
2018/11/16 15:56:55.663, [Not Supported], 25 %, 15 %
2018/11/16 15:56:56.663, [Not Supported], 34 %, 24 %
2018/11/16 15:56:57.664, [Not Supported], 23 %, 16 %
2018/11/16 15:56:58.665, [Not Supported], 20 %, 13 %
2018/11/16 15:56:59.666, [Not Supported], 36 %, 28 %
2018/11/16 15:57:00.667, [Not Supported], 29 %, 19 %
2018/11/16 15:57:01.668, [Not Supported], 34 %, 23 %
2018/11/16 15:57:02.668, [Not Supported], 30 %, 18 %
2018/11/16 15:57:03.669, [Not Supported], 31 %, 21 %
